x	y	h
-297.297297297	-756.756756757	100.131178895
-270.27027027	-756.756756757	101.491514561
-243.243243243	-756.756756757	102.916598495
-216.216216216	-756.756756757	104.414954258
-189.189189189	-756.756756757	105.996797023
-162.162162162	-756.756756757	107.674445604
-135.135135135	-756.756756757	109.462872339
-108.108108108	-756.756756757	111.380445726
-81.0810810811	-756.756756757	113.449944355
-54.0540540541	-756.756756757	115.6999528
-27.027027027	-756.756756757	118.166787356
0.0	-756.756756757	120.897118235
27.027027027	-756.756756757	123.951354494
54.0540540541	-756.756756757	127.407249417
81.0810810811	-756.756756757	131.360567492
108.108108108	-756.756756757	135.909125525
135.135135135	-756.756756757	141.065302603
162.162162162	-756.756756757	146.405784864
189.189189189	-756.756756757	150.186063658
216.216216216	-756.756756757	149.667012875
243.243243243	-756.756756757	145.289757436
270.27027027	-756.756756757	139.850483254
297.297297297	-756.756756757	134.752096992
324.324324324	-756.756756757	130.278223998
351.351351351	-756.756756757	126.385043884
378.378378378	-756.756756757	122.972493598
405.405405405	-756.756756757	119.948611866
432.432432432	-756.756756757	117.239900361
459.459459459	-756.756756757	114.789517256
486.486486486	-756.756756757	112.553595404
513.513513514	-756.756756757	110.497994453
540.540540541	-756.756756757	108.595824282
567.567567568	-756.756756757	106.825632792
594.594594595	-756.756756757	105.170090931
621.621621622	-756.756756757	103.615034396
648.648648649	-756.756756757	102.148758531
675.675675676	-756.756756757	100.761493451
702.702702703	-756.756756757	99.4450085229
729.72972973	-756.756756757	98.192310709
756.756756757	-756.756756757	96.9974118075
783.783783784	-756.756756757	95.8551468891
810.810810811	-756.756756757	94.7610312062
837.837837838	-756.756756757	93.7111463429
864.864864865	-756.756756757	92.7020488242
891.891891892	-756.756756757	91.7306961473
918.918918919	-756.756756757	90.794386455
945.945945946	-756.756756757	89.8907089845
972.972972973	-756.756756757	89.0175030975
1000.0	-756.756756757	88.172824196
-1000.0	-729.72972973	76.6690110087
-972.972972973	-729.72972973	77.2865045814
-945.945945946	-729.72972973	77.9218423153
-918.918918919	-729.72972973	78.5757378959
-891.891891892	-729.72972973	79.248899417
-864.864864865	-729.72972973	79.9420219738
-837.837837838	-729.72972973	80.6557802745
-810.810810811	-729.72972973	81.3908219441
-783.783783784	-729.72972973	82.1477623946
-756.756756757	-729.72972973	82.9271823198
-729.72972973	-729.72972973	83.7296289893
-702.702702703	-729.72972973	84.5556225383
-675.675675676	-729.72972973	85.4056683413
-648.648648649	-729.72972973	86.2802763035
-621.621621622	-729.72972973	87.1799875277
-594.594594595	-729.72972973	88.1054083658
-567.567567568	-729.72972973	89.0572514249
-540.540540541	-729.72972973	90.0363827718
-513.513513514	-729.72972973	91.0438744536
-486.486486486	-729.72972973	92.0810615884
-459.459459459	-729.72972973	93.1496036986
-432.432432432	-729.72972973	94.2515506458
-405.405405405	-729.72972973	95.3894144339
-378.378378378	-729.72972973	96.5662492543
-351.351351351	-729.72972973	97.7857434406
-324.324324324	-729.72972973	99.052328554
-297.297297297	-729.72972973	100.371312766
-270.27027027	-729.72972973	101.749048304
-243.243243243	-729.72972973	103.193146383
-216.216216216	-729.72972973	104.712758412
-189.189189189	-729.72972973	106.318950403
-162.162162162	-729.72972973	108.025210135
-135.135135135	-729.72972973	109.848146772
-108.108108108	-729.72972973	111.80847552
-81.0810810811	-729.72972973	113.932435317
-54.0540540541	-729.72972973	116.253883822
-27.027027027	-729.72972973	118.817487496
0.0	-729.72972973	121.683749536
27.027027027	-729.72972973	124.937251527
54.0540540541	-729.72972973	128.700758046
81.0810810811	-729.72972973	133.160389151
108.108108108	-729.72972973	138.611378542
135.135135135	-729.72972973	145.530970306
162.162162162	-729.72972973	154.534060219
189.189189189	-729.72972973	164.116328742
216.216216216	-729.72972973	162.52343408
243.243243243	-729.72972973	152.452661912
270.27027027	-729.72972973	143.836684036
297.297297297	-729.72972973	137.200183369
324.324324324	-729.72972973	131.92131605
351.351351351	-729.72972973	127.565993202
378.378378378	-729.72972973	123.866518688
405.405405405	-729.72972973	120.652899781
432.432432432	-729.72972973	117.812167601
459.459459459	-729.72972973	115.266017221
486.486486486	-729.72972973	112.958179595
513.513513514	-729.72972973	110.846974919
540.540540541	-729.72972973	108.900729606
567.567567568	-729.72972973	107.094844611
594.594594595	-729.72972973	105.409855237
621.621621622	-729.72972973	103.83010832
648.648648649	-729.72972973	102.342836541
675.675675676	-729.72972973	100.937495623
702.702702703	-729.72972973	99.6052800521
729.72972973	-729.72972973	98.3387628323
756.756756757	-729.72972973	97.1316231624
783.783783784	-729.72972973	95.9784376112
810.810810811	-729.72972973	94.8745178968
837.837837838	-729.72972973	93.815783391
864.864864865	-729.72972973	92.7986598495
891.891891892	-729.72972973	91.8199981961
918.918918919	-729.72972973	90.8770088133
945.945945946	-729.72972973	89.9672079493
972.972972973	-729.72972973	89.0883736823
1000.0	-729.72972973	88.2385094891
-1000.0	-702.702702703	76.6186290193
-972.972972973	-702.702702703	77.2383472116
-945.945945946	-702.702702703	77.8764524066
-918.918918919	-702.702702703	78.5337177828
-891.891891892	-702.702702703	79.2109099204
-864.864864865	-702.702702703	79.9087788763
-837.837837838	-702.702702703	80.628047737
-810.810810811	-702.702702703	81.3694024155
-783.783783784	-702.702702703	82.133482755
-756.756756757	-702.702702703	82.920876291
-729.72972973	-702.702702703	83.732116238
-702.702702703	-702.702702703	84.567685357
-675.675675676	-702.702702703	85.4280272465
-648.648648649	-702.702702703	86.3135662747
-621.621621622	-702.702702703	87.2247368138
-594.594594595	-702.702702703	88.1620217582
-567.567567568	-702.702702703	89.1259995993
-540.540540541	-702.702702703	90.1173987814
-513.513513514	-702.702702703	91.1371577968
-486.486486486	-702.702702703	92.1864896115
-459.459459459	-702.702702703	93.266949549
-432.432432432	-702.702702703	94.3805066639
-405.405405405	-702.702702703	95.529619811
-378.378378378	-702.702702703	96.7173209832
-351.351351351	-702.702702703	97.9473100231
-324.324324324	-702.702702703	99.2240665619
-297.297297297	-702.702702703	100.552987183
-270.27027027	-702.702702703	101.940558636
-243.243243243	-702.702702703	103.394581969
-216.216216216	-702.702702703	104.924468437
-189.189189189	-702.702702703	106.541637346
-162.162162162	-702.702702703	108.260060686
-135.135135135	-702.702702703	110.097023409
-108.108108108	-702.702702703	112.074208495
-81.0810810811	-702.702702703	114.219286045
-54.0540540541	-702.702702703	116.568312789
-27.027027027	-702.702702703	119.1694906
0.0	-702.702702703	122.089321933
27.027027027	-702.702702703	125.423262124
54.0540540541	-702.702702703	129.315488001
81.0810810811	-702.702702703	133.999103485
108.108108108	-702.702702703	139.888882389
135.135135135	-702.702702703	147.838997419
162.162162162	-702.702702703	160.123078003
189.189189189	-702.702702703	188.155261399
216.216216216	-702.702702703	179.211107139
243.243243243	-702.702702703	156.969864934
270.27027027	-702.702702703	145.829819825
297.297297297	-702.702702703	138.333353823
324.324324324	-702.702702703	132.668000524
351.351351351	-702.702702703	128.106615883
378.378378378	-702.702702703	124.283816392
405.405405405	-702.702702703	120.989929524
432.432432432	-702.702702703	118.093490869
459.459459459	-702.702702703	115.50665818
486.486486486	-702.702702703	113.167849992
513.513513514	-702.702702703	111.032241913
540.540540541	-702.702702703	109.066205285
567.567567568	-702.702702703	107.243875306
594.594594595	-702.702702703	105.54493945
621.621621622	-702.702702703	103.953159933
648.648648649	-702.702702703	102.455356026
675.675675676	-702.702702703	101.040684543
702.702702703	-702.702702703	99.7001194964
729.72972973	-702.702702703	98.4260682779
756.756756757	-702.702702703	97.2120835615
783.783783784	-702.702702703	96.0526436935
810.810810811	-702.702702703	94.9429829607
837.837837838	-702.702702703	93.8789587783
864.864864865	-702.702702703	92.8569466012
891.891891892	-702.702702703	91.8737559296
918.918918919	-702.702702703	90.9265625556
945.945945946	-702.702702703	90.0128534507
972.972972973	-702.702702703	89.1303815914
1000.0	-702.702702703	88.2771286669
-1000.0	-675.675675676	76.550698817
-972.972972973	-675.675675676	77.1718699447
-945.945945946	-675.675675676	77.8119683967
-918.918918919	-675.675675676	78.4718357984
-891.891891892	-675.675675676	79.1523072229
-864.864864865	-675.675675676	79.8541982629
-837.837837838	-675.675675676	80.578290765
-810.810810811	-675.675675676	81.3253180535
-783.783783784	-675.675675676	82.0959509072
-756.756756757	-675.675675676	82.8907859973
-729.72972973	-675.675675676	83.7103388826
-702.702702703	-675.675675676	84.5550438662
-675.675675676	-675.675675676	85.4252629566
-648.648648649	-675.675675676	86.3213057468
-621.621621622	-675.675675676	87.2434612381
-594.594594595	-675.675675676	88.1920415715
-567.567567568	-675.675675676	89.1674365013
-540.540540541	-675.675675676	90.1701765081
-513.513513514	-675.675675676	91.2010019508
-486.486486486	-675.675675676	92.260935759
-459.459459459	-675.675675676	93.3513578818
-432.432432432	-675.675675676	94.4740809252
-405.405405405	-675.675675676	95.6314279382
-378.378378378	-675.675675676	96.8263149732
-351.351351351	-675.675675676	98.0623427598
-324.324324324	-675.675675676	99.3439036148
-297.297297297	-675.675675676	100.676311745
-270.27027027	-675.675675676	102.065967693
-243.243243243	-675.675675676	103.520571315
-216.216216216	-675.675675676	105.049403114
-189.189189189	-675.675675676	106.663702115
-162.162162162	-675.675675676	108.377181674
-135.135135135	-675.675675676	110.206745906
-108.108108108	-675.675675676	112.173504673
-81.0810810811	-675.675675676	114.304245103
-54.0540540541	-675.675675676	116.633623778
-27.027027027	-675.675675676	119.207538841
0.0	-675.675675676	122.088517584
27.027027027	-675.675675676	125.364719749
54.0540540541	-675.675675676	129.165803558
81.0810810811	-675.675675676	133.692653936
108.108108108	-675.675675676	139.276743535
135.135135135	-675.675675676	146.501705865
162.162162162	-675.675675676	156.365268266
189.189189189	-675.675675676	168.349361167
216.216216216	-675.675675676	166.161655153
243.243243243	-675.675675676	153.998550801
270.27027027	-675.675675676	144.678699773
297.297297297	-675.675675676	137.771265742
324.324324324	-675.675675676	132.361805707
351.351351351	-675.675675676	127.931991078
378.378378378	-675.675675676	124.184352704
405.405405405	-675.675675676	120.936466429
432.432432432	-675.675675676	118.069487872
459.459459459	-675.675675676	115.502063777
486.486486486	-675.675675676	113.176225949
513.513513514	-675.675675676	111.049292544
540.540540541	-675.675675676	109.088971734
567.567567568	-675.675675676	107.270268684
594.594594595	-675.675675676	105.573457357
621.621621622	-675.675675676	103.982707351
648.648648649	-675.675675676	102.485128207
675.675675676	-675.675675676	101.070088098
702.702702703	-675.675675676	99.7287177944
729.72972973	-675.675675676	98.4535427534
756.756756757	-675.675675676	97.2382057094
783.783783784	-675.675675676	96.0772544018
810.810810811	-675.675675676	94.965976994
837.837837838	-675.675675676	93.9002729451
864.864864865	-675.675675676	92.8765506063
891.891891892	-675.675675676	91.8916452144
918.918918919	-675.675675676	90.9427526365
945.945945946	-675.675675676	90.0273754025
972.972972973	-675.675675676	89.1432784176
1000.0	-675.675675676	88.2884523671
-1000.0	-648.648648649	76.464746907
-972.972972973	-648.648648649	77.0865328516
-945.945945946	-648.648648649	77.7277815422
-918.918918919	-648.648648649	78.3894142072
-891.891891892	-648.648648649	79.0723474145
-864.864864865	-648.648648649	79.777476696
-837.837837838	-648.648648649	80.5056576445
-810.810810811	-648.648648649	81.2576853069
-783.783783784	-648.648648649	82.0342733127
-756.756756757	-648.648648649	82.836034868
-729.72972973	-648.648648649	83.663468403
-702.702702703	-648.648648649	84.5169511169
-675.675675676	-648.648648649	85.3967437279
-648.648648649	-648.648648649	86.3030092284
-621.621621622	-648.648648649	87.2358473188
-594.594594595	-648.648648649	88.1953445508
-567.567567568	-648.648648649	89.1816383794
-540.540540541	-648.648648649	90.1949917372
-513.513513514	-648.648648649	91.2358738476
-486.486486486	-648.648648649	92.3050430534
-459.459459459	-648.648648649	93.4036284509
-432.432432432	-648.648648649	94.5332088515
-405.405405405	-648.648648649	95.695889662
-378.378378378	-648.648648649	96.8943803387
-351.351351351	-648.648648649	98.1320769365
-324.324324324	-648.648648649	99.4131559225
-297.297297297	-648.648648649	100.742687038
-270.27027027	-648.648648649	102.126774871
-243.243243243	-648.648648649	103.572741329
-216.216216216	-648.648648649	105.089364983
-189.189189189	-648.648648649	106.687198861
-162.162162162	-648.648648649	108.378996942
-135.135135135	-648.648648649	110.180292691
-108.108108108	-648.648648649	112.110193093
-81.0810810811	-648.648648649	114.19248216
-54.0540540541	-648.648648649	116.457173908
-27.027027027	-648.648648649	118.942720481
0.0	-648.648648649	121.699161295
27.027027027	-648.648648649	124.792536973
54.0540540541	-648.648648649	128.310605109
81.0810810811	-648.648648649	132.368021129
108.108108108	-648.648648649	137.100034739
135.135135135	-648.648648649	142.591784552
162.162162162	-648.648648649	148.515838554
189.189189189	-648.648648649	152.947076298
216.216216216	-648.648648649	152.309758905
243.243243243	-648.648648649	147.208769286
270.27027027	-648.648648649	141.206334919
297.297297297	-648.648648649	135.778502967
324.324324324	-648.648648649	131.110054905
351.351351351	-648.648648649	127.093087935
378.378378378	-648.648648649	123.595208425
405.405405405	-648.648648649	120.508144792
432.432432432	-648.648648649	117.749773746
459.459459459	-648.648648649	115.258444866
486.486486486	-648.648648649	112.987476865
513.513513514	-648.648648649	110.901011717
540.540540541	-648.648648649	108.971072565
567.567567568	-648.648648649	107.175498348
594.594594595	-648.648648649	105.496485041
621.621621622	-648.648648649	103.919542503
648.648648649	-648.648648649	102.432737565
